dataset,field,seed,feature_set,model,n_test,n_pos,auc,P@10,R@10,DOR@10
v0_baseline,12,2,BIBLIO+DEBATE25,RF,28,9,0.7719298245614035,0.6666666666666666,0.2222222222222222,4.111111111111111
v0_baseline,13,2,BIBLIO+DEBATE25,RF,76,7,0.8716356107660455,0.5,0.5714285714285714,18.714285714285715
v0_baseline,14,2,BIBLIO+DEBATE25,RF,44,3,0.7886178861788617,0.4,0.6666666666666666,18.333333333333332
v0_baseline,GLOBAL,2,BIBLIO+DEBATE25,GBT,1418,177,0.7311262559353902,0.34507042253521125,0.2768361581920904,4.731746395056077
v0_baseline,01,2,BIBLIO+DEBATE25,GBT,555,91,0.7347953770367562,0.39285714285714285,0.24175824175824176,4.039724741945574
v0_baseline,03,2,BIBLIO+DEBATE25,GBT,29,7,0.7662337662337662,0.3333333333333333,0.14285714285714285,1.8923076923076922
v0_baseline,07,2,BIBLIO+DEBATE25,GBT,60,6,0.7469135802469136,0.3333333333333333,0.3333333333333333,6.234567901234568
v0_baseline,08,2,BIBLIO+DEBATE25,GBT,244,23,0.6018099547511312,0.2,0.21739130434782608,2.922214897824654
v0_baseline,09,2,BIBLIO+DEBATE25,GBT,434,39,0.6421940928270042,0.20454545454545456,0.23076923076923078,3.163010851997229
v0_baseline,12,2,BIBLIO+DEBATE25,GBT,28,9,0.8245614035087718,1.0,0.3333333333333333,21.0
v0_baseline,13,2,BIBLIO+DEBATE25,GBT,76,7,0.8198757763975155,0.25,0.2857142857142857,4.440559440559441
v0_baseline,14,2,BIBLIO+DEBATE25,GBT,44,3,0.6829268292682927,0.0,0.0,0.948051948051948
v0_baseline,GLOBAL,2,BIBLIO+DEBATE25,LogReg,1418,177,0.7163805387490497,0.323943661971831,0.2598870056497175,4.197541322721094
v0_baseline,01,2,BIBLIO+DEBATE25,LogReg,555,91,0.7140015157256537,0.2857142857142857,0.17582417582417584,2.2906548933038997
v0_baseline,03,2,BIBLIO+DEBATE25,LogReg,29,7,0.7142857142857142,0.0,0.0,0.37142857142857144
v0_baseline,07,2,BIBLIO+DEBATE25,LogReg,60,6,0.6851851851851851,0.16666666666666666,0.16666666666666666,2.4545454545454546
v0_baseline,08,2,BIBLIO+DEBATE25,LogReg,244,23,0.5850875467243754,0.2,0.21739130434782608,2.922214897824654
v0_baseline,09,2,BIBLIO+DEBATE25,LogReg,434,39,0.633495618305745,0.18181818181818182,0.20512820512820512,2.6577516851489453
v0_baseline,12,2,BIBLIO+DEBATE25,LogReg,28,9,0.7894736842105263,0.6666666666666666,0.2222222222222222,4.111111111111111
v0_baseline,13,2,BIBLIO+DEBATE25,LogReg,76,7,0.9047619047619048,0.625,0.7142857142857143,41.8
v0_baseline,14,2,BIBLIO+DEBATE25,LogReg,44,3,0.6178861788617886,0.0,0.0,0.948051948051948
v0_baseline,GLOBAL,3,BIBLIO,RF,1418,177,0.7592337143819682,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,3,BIBLIO,RF,543,87,0.7714508973583384,0.41818181818181815,0.26436781609195403,4.758855098389982
v0_baseline,03,3,BIBLIO,RF,29,5,0.85,0.3333333333333333,0.2,3.0
v0_baseline,07,3,BIBLIO,RF,61,13,0.7740384615384616,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO,RF,258,19,0.6718784408720546,0.23076923076923078,0.3157894736842105,5.155374887082204
v0_baseline,09,3,BIBLIO,RF,431,40,0.6632352941176471,0.13636363636363635,0.15,1.7299077733860342
v0_baseline,12,3,BIBLIO,RF,30,7,0.8509316770186335,0.6666666666666666,0.2857142857142857,6.818181818181818
v0_baseline,13,3,BIBLIO,RF,83,6,0.7748917748917749,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO,RF,40,4,0.7638888888888888,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO,GBT,1418,177,0.7535657866582899,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,3,BIBLIO,GBT,543,87,0.7588727566041541,0.43636363636363634,0.27586206896551724,5.21172353455818
v0_baseline,03,3,BIBLIO,GBT,29,5,0.8250000000000001,0.3333333333333333,0.2,3.0
v0_baseline,07,3,BIBLIO,GBT,61,13,0.7467948717948718,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO,GBT,258,19,0.6958819643250385,0.15384615384615385,0.21052631578947367,2.806451612903226
v0_baseline,09,3,BIBLIO,GBT,431,40,0.6878516624040921,0.1590909090909091,0.175,2.1164179104477614
v0_baseline,12,3,BIBLIO,GBT,30,7,0.8447204968944099,0.6666666666666666,0.2857142857142857,6.818181818181818
v0_baseline,13,3,BIBLIO,GBT,83,6,0.7640692640692641,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO,GBT,40,4,0.7569444444444445,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO,LogReg,1418,177,0.7447975707580454,0.36619718309859156,0.2937853107344633,5.322687151944708
v0_baseline,01,3,BIBLIO,LogReg,543,87,0.7533020770316595,0.32727272727272727,0.20689655172413793,2.977745803357314
v0_baseline,03,3,BIBLIO,LogReg,29,5,0.825,0.6666666666666666,0.4,11.19047619047619
v0_baseline,07,3,BIBLIO,LogReg,61,13,0.7419871794871795,0.42857142857142855,0.23076923076923078,3.2962962962962963
v0_baseline,08,3,BIBLIO,LogReg,258,19,0.6461131909271085,0.11538461538461539,0.15789473684210525,1.9542230818826563
v0_baseline,09,3,BIBLIO,LogReg,431,40,0.6981457800511508,0.20454545454545456,0.225,3.0286161412921975
v0_baseline,12,3,BIBLIO,LogReg,30,7,0.8322981366459627,0.6666666666666666,0.2857142857142857,6.818181818181818
v0_baseline,13,3,BIBLIO,LogReg,83,6,0.7077922077922078,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO,LogReg,40,4,0.7638888888888888,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO+DEBATE5,RF,1418,177,0.7614189395284465,0.39436619718309857,0.3163841807909605,6.211922262660862
v0_baseline,01,3,BIBLIO+DEBATE5,RF,543,87,0.7710475902399677,0.43636363636363634,0.27586206896551724,5.21172353455818
v0_baseline,03,3,BIBLIO+DEBATE5,RF,29,5,0.8083333333333333,0.3333333333333333,0.2,3.0
v0_baseline,07,3,BIBLIO+DEBATE5,RF,61,13,0.7948717948717949,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO+DEBATE5,RF,258,19,0.6802466417088747,0.23076923076923078,0.3157894736842105,5.155374887082204
v0_baseline,09,3,BIBLIO+DEBATE5,RF,431,40,0.659079283887468,0.18181818181818182,0.2,2.547312961011591
v0_baseline,12,3,BIBLIO+DEBATE5,RF,30,7,0.8509316770186336,0.3333333333333333,0.14285714285714285,1.9846153846153847
v0_baseline,13,3,BIBLIO+DEBATE5,RF,83,6,0.79004329004329,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO+DEBATE5,RF,40,4,0.8055555555555556,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO+DEBATE5,GBT,1418,177,0.7502606336242414,0.352112676056338,0.2824858757062147,4.922077371489136
v0_baseline,01,3,BIBLIO+DEBATE5,GBT,543,87,0.7536549707602339,0.41818181818181815,0.26436781609195403,4.758855098389982
v0_baseline,03,3,BIBLIO+DEBATE5,GBT,29,5,0.7416666666666666,0.0,0.0,0.5584415584415584
v0_baseline,07,3,BIBLIO+DEBATE5,GBT,61,13,0.8141025641025641,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO+DEBATE5,GBT,258,19,0.7115172869412023,0.19230769230769232,0.2631578947368421,3.854851643945469
v0_baseline,09,3,BIBLIO+DEBATE5,GBT,431,40,0.6546675191815856,0.13636363636363635,0.15,1.7299077733860342
v0_baseline,12,3,BIBLIO+DEBATE5,GBT,30,7,0.8819875776397516,0.6666666666666666,0.2857142857142857,6.818181818181818
v0_baseline,13,3,BIBLIO+DEBATE5,GBT,83,6,0.670995670995671,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO+DEBATE5,GBT,40,4,0.8194444444444445,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO+DEBATE5,LogReg,1418,177,0.7379323217561925,0.34507042253521125,0.2768361581920904,4.731746395056077
v0_baseline,01,3,BIBLIO+DEBATE5,LogReg,543,87,0.7405474894131882,0.45454545454545453,0.28735632183908044,5.705311475409836
v0_baseline,03,3,BIBLIO+DEBATE5,LogReg,29,5,0.6583333333333333,0.0,0.0,0.5584415584415584
v0_baseline,07,3,BIBLIO+DEBATE5,LogReg,61,13,0.7419871794871795,0.42857142857142855,0.23076923076923078,3.2962962962962963
v0_baseline,08,3,BIBLIO+DEBATE5,LogReg,258,19,0.6452323276811276,0.11538461538461539,0.15789473684210525,1.9542230818826563
v0_baseline,09,3,BIBLIO+DEBATE5,LogReg,431,40,0.692391304347826,0.20454545454545456,0.225,3.0286161412921975
v0_baseline,12,3,BIBLIO+DEBATE5,LogReg,30,7,0.7701863354037267,0.3333333333333333,0.14285714285714285,1.9846153846153847
v0_baseline,13,3,BIBLIO+DEBATE5,LogReg,83,6,0.7294372294372296,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO+DEBATE5,LogReg,40,4,0.7777777777777777,0.5,0.5,13.8
v0_baseline,GLOBAL,3,BIBLIO+DEBATE25,RF,1418,177,0.7557828796714878,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,3,BIBLIO+DEBATE25,RF,543,87,0.7701401492236338,0.45454545454545453,0.28735632183908044,5.705311475409836
v0_baseline,03,3,BIBLIO+DEBATE25,RF,29,5,0.7083333333333334,0.0,0.0,0.5584415584415584
v0_baseline,07,3,BIBLIO+DEBATE25,RF,61,13,0.766025641025641,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO+DEBATE25,RF,258,19,0.6692358511341114,0.19230769230769232,0.2631578947368421,3.854851643945469
v0_baseline,09,3,BIBLIO+DEBATE25,RF,431,40,0.6459718670076726,0.1590909090909091,0.175,2.1164179104477614
v0_baseline,12,3,BIBLIO+DEBATE25,RF,30,7,0.8322981366459627,0.3333333333333333,0.14285714285714285,1.9846153846153847
v0_baseline,13,3,BIBLIO+DEBATE25,RF,83,6,0.7857142857142857,0.4444444444444444,0.6666666666666666,23.727272727272727
v0_baseline,14,3,BIBLIO+DEBATE25,RF,40,4,0.8194444444444445,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO+DEBATE25,GBT,1418,177,0.7502697387290184,0.323943661971831,0.2598870056497175,4.197541322721094
v0_baseline,01,3,BIBLIO+DEBATE25,GBT,543,87,0.7569318410969954,0.4,0.25287356321839083,4.342599977213171
v0_baseline,03,3,BIBLIO+DEBATE25,GBT,29,5,0.7166666666666666,0.0,0.0,0.5584415584415584
v0_baseline,07,3,BIBLIO+DEBATE25,GBT,61,13,0.782051282051282,0.5714285714285714,0.3076923076923077,6.157894736842105
v0_baseline,08,3,BIBLIO+DEBATE25,GBT,258,19,0.7209865668354988,0.19230769230769232,0.2631578947368421,3.854851643945469
v0_baseline,09,3,BIBLIO+DEBATE25,GBT,431,40,0.6505115089514066,0.1590909090909091,0.175,2.1164179104477614
v0_baseline,12,3,BIBLIO+DEBATE25,GBT,30,7,0.8881987577639752,1.0,0.42857142857142855,36.55555555555556
v0_baseline,13,3,BIBLIO+DEBATE25,GBT,83,6,0.7316017316017316,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO+DEBATE25,GBT,40,4,0.7986111111111112,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,3,BIBLIO+DEBATE25,LogReg,1418,177,0.7371538352977597,0.3028169014084507,0.24293785310734464,3.7136425622536473
v0_baseline,01,3,BIBLIO+DEBATE25,LogReg,543,87,0.7427656785642266,0.41818181818181815,0.26436781609195403,4.758855098389982
v0_baseline,03,3,BIBLIO+DEBATE25,LogReg,29,5,0.6083333333333334,0.0,0.0,0.5584415584415584
v0_baseline,07,3,BIBLIO+DEBATE25,LogReg,61,13,0.7500000000000001,0.42857142857142855,0.23076923076923078,3.2962962962962963
v0_baseline,08,3,BIBLIO+DEBATE25,LogReg,258,19,0.6377449900902885,0.11538461538461539,0.15789473684210525,1.9542230818826563
v0_baseline,09,3,BIBLIO+DEBATE25,LogReg,431,40,0.6822250639386189,0.20454545454545456,0.225,3.0286161412921975
v0_baseline,12,3,BIBLIO+DEBATE25,LogReg,30,7,0.7763975155279503,0.3333333333333333,0.14285714285714285,1.9846153846153847
v0_baseline,13,3,BIBLIO+DEBATE25,LogReg,83,6,0.7121212121212122,0.3333333333333333,0.5,11.0
v0_baseline,14,3,BIBLIO+DEBATE25,LogReg,40,4,0.8055555555555556,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,4,BIBLIO,RF,1418,177,0.743049390640863,0.3591549295774648,0.288135593220339,5.11896585239422
v0_baseline,01,4,BIBLIO,RF,569,85,0.7268838113757901,0.3508771929824561,0.23529411764705882,3.7348600508905854
v0_baseline,03,4,BIBLIO,RF,34,7,0.8253968253968255,0.5,0.2857142857142857,4.636363636363637
v0_baseline,07,4,BIBLIO,RF,54,9,0.6888888888888889,0.3333333333333333,0.2222222222222222,3.074074074074074
v0_baseline,08,4,BIBLIO,RF,258,26,0.692473474801061,0.34615384615384615,0.34615384615384615,6.684897959183673
v0_baseline,09,4,BIBLIO,RF,408,39,0.6918907650614968,0.24390243902439024,0.2564102564102564,3.824858757062147
v0_baseline,12,4,BIBLIO,RF,26,7,0.9248120300751879,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO,RF,65,3,0.8870967741935484,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO,RF,50,7,0.9202657807308969,0.8,0.5714285714285714,36.42857142857143
v0_baseline,GLOBAL,4,BIBLIO,GBT,1418,177,0.7383898532712366,0.34507042253521125,0.2768361581920904,4.731746395056077
v0_baseline,01,4,BIBLIO,GBT,569,85,0.7142318911035488,0.2982456140350877,0.2,2.8039109669279987
v0_baseline,03,4,BIBLIO,GBT,34,7,0.8042328042328042,0.5,0.2857142857142857,4.636363636363637
v0_baseline,07,4,BIBLIO,GBT,54,9,0.711111111111111,0.3333333333333333,0.2222222222222222,3.074074074074074
v0_baseline,08,4,BIBLIO,GBT,258,26,0.7128647214854112,0.3076923076923077,0.3076923076923077,5.327246165084003
v0_baseline,09,4,BIBLIO,GBT,408,39,0.7194079633104024,0.24390243902439024,0.2564102564102564,3.824858757062147
v0_baseline,12,4,BIBLIO,GBT,26,7,0.8646616541353384,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO,GBT,65,3,0.6881720430107526,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO,GBT,50,7,0.9036544850498339,0.6,0.42857142857142855,12.911111111111111
v0_baseline,GLOBAL,4,BIBLIO,LogReg,1418,177,0.7287361659314295,0.33098591549295775,0.2655367231638418,4.369721770877214
v0_baseline,01,4,BIBLIO,LogReg,569,85,0.7110111813320369,0.3508771929824561,0.23529411764705882,3.7348600508905854
v0_baseline,03,4,BIBLIO,LogReg,34,7,0.783068783068783,0.75,0.42857142857142855,13.74074074074074
v0_baseline,07,4,BIBLIO,LogReg,54,9,0.8148148148148148,0.3333333333333333,0.2222222222222222,3.074074074074074
v0_baseline,08,4,BIBLIO,LogReg,258,26,0.6937997347480106,0.19230769230769232,0.19230769230769232,2.516495402920498
v0_baseline,09,4,BIBLIO,LogReg,408,39,0.6788270446807032,0.24390243902439024,0.2564102564102564,3.824858757062147
v0_baseline,12,4,BIBLIO,LogReg,26,7,0.9323308270676691,0.6666666666666666,0.2857142857142857,5.606060606060606
v0_baseline,13,4,BIBLIO,LogReg,65,3,0.9193548387096775,0.2857142857142857,0.6666666666666666,17.424242424242426
v0_baseline,14,4,BIBLIO,LogReg,50,7,0.8039867109634551,0.2,0.14285714285714285,2.0256410256410255
v0_baseline,GLOBAL,4,BIBLIO+DEBATE5,RF,1418,177,0.7424120333064733,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,4,BIBLIO+DEBATE5,RF,569,85,0.7333981526494895,0.3333333333333333,0.2235294117647059,3.400742115027829
v0_baseline,03,4,BIBLIO+DEBATE5,RF,34,7,0.8306878306878307,0.75,0.42857142857142855,13.74074074074074
v0_baseline,07,4,BIBLIO+DEBATE5,RF,54,9,0.7061728395061728,0.3333333333333333,0.2222222222222222,3.074074074074074
v0_baseline,08,4,BIBLIO+DEBATE5,RF,258,26,0.6765583554376657,0.3076923076923077,0.3076923076923077,5.327246165084003
v0_baseline,09,4,BIBLIO+DEBATE5,RF,408,39,0.6772288235702869,0.24390243902439024,0.2564102564102564,3.824858757062147
v0_baseline,12,4,BIBLIO+DEBATE5,RF,26,7,0.9398496240601504,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO+DEBATE5,RF,65,3,0.8655913978494624,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO+DEBATE5,RF,50,7,0.9102990033222591,0.8,0.5714285714285714,36.42857142857143
v0_baseline,GLOBAL,4,BIBLIO+DEBATE5,GBT,1418,177,0.7367258953732411,0.34507042253521125,0.2768361581920904,4.731746395056077
v0_baseline,01,4,BIBLIO+DEBATE5,GBT,569,85,0.7270782693242587,0.2982456140350877,0.2,2.8039109669279987
v0_baseline,03,4,BIBLIO+DEBATE5,GBT,34,7,0.8201058201058201,1.0,0.5714285714285714,70.71428571428571
v0_baseline,07,4,BIBLIO+DEBATE5,GBT,54,9,0.7432098765432098,0.3333333333333333,0.2222222222222222,3.074074074074074
v0_baseline,08,4,BIBLIO+DEBATE5,GBT,258,26,0.6790450928381964,0.19230769230769232,0.19230769230769232,2.516495402920498
v0_baseline,09,4,BIBLIO+DEBATE5,GBT,408,39,0.6970328677645751,0.21951219512195122,0.23076923076923078,3.2345523329129886
v0_baseline,12,4,BIBLIO+DEBATE5,GBT,26,7,0.887218045112782,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO+DEBATE5,GBT,65,3,0.6881720430107527,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO+DEBATE5,GBT,50,7,0.8970099667774086,0.6,0.42857142857142855,12.911111111111111
v0_baseline,GLOBAL,4,BIBLIO+DEBATE5,LogReg,1418,177,0.7404225679127002,0.3028169014084507,0.24293785310734464,3.7136425622536473
v0_baseline,01,4,BIBLIO+DEBATE5,LogReg,569,85,0.7214146815751094,0.3684210526315789,0.24705882352941178,4.095890410958904
v0_baseline,03,4,BIBLIO+DEBATE5,LogReg,34,7,0.783068783068783,0.5,0.2857142857142857,4.636363636363637
v0_baseline,07,4,BIBLIO+DEBATE5,LogReg,54,9,0.8617283950617284,0.6666666666666666,0.4444444444444444,14.236363636363636
v0_baseline,08,4,BIBLIO+DEBATE5,LogReg,258,26,0.6757294429708223,0.15384615384615385,0.15384615384615385,1.8711111111111112
v0_baseline,09,4,BIBLIO+DEBATE5,LogReg,408,39,0.7066916823014384,0.24390243902439024,0.2564102564102564,3.824858757062147
v0_baseline,12,4,BIBLIO+DEBATE5,LogReg,26,7,0.8796992481203008,0.6666666666666666,0.2857142857142857,5.606060606060606
v0_baseline,13,4,BIBLIO+DEBATE5,LogReg,65,3,0.8870967741935484,0.2857142857142857,0.6666666666666666,17.424242424242426
v0_baseline,14,4,BIBLIO+DEBATE5,LogReg,50,7,0.840531561461794,0.2,0.14285714285714285,2.0256410256410255
v0_baseline,GLOBAL,4,BIBLIO+DEBATE25,RF,1418,177,0.7402222556076063,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,4,BIBLIO+DEBATE25,RF,569,85,0.7336412250850753,0.3333333333333333,0.2235294117647059,3.400742115027829
v0_baseline,03,4,BIBLIO+DEBATE25,RF,34,7,0.8465608465608465,0.5,0.2857142857142857,4.636363636363637
v0_baseline,07,4,BIBLIO+DEBATE25,RF,54,9,0.7209876543209877,0.5,0.3333333333333333,6.538461538461538
v0_baseline,08,4,BIBLIO+DEBATE25,RF,258,26,0.6543435013262601,0.2692307692307692,0.2692307692307692,4.211045364891519
v0_baseline,09,4,BIBLIO+DEBATE25,RF,408,39,0.6767424084497254,0.1951219512195122,0.20512820512820512,2.7104951433309643
v0_baseline,12,4,BIBLIO+DEBATE25,RF,26,7,0.8721804511278195,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO+DEBATE25,RF,65,3,0.8010752688172043,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO+DEBATE25,RF,50,7,0.9102990033222591,0.8,0.5714285714285714,36.42857142857143
v0_baseline,GLOBAL,4,BIBLIO+DEBATE25,GBT,1418,177,0.7391387481391444,0.3380281690140845,0.2711864406779661,4.547710976282405
v0_baseline,01,4,BIBLIO+DEBATE25,GBT,569,85,0.7292659212445308,0.3508771929824561,0.23529411764705882,3.7348600508905854
v0_baseline,03,4,BIBLIO+DEBATE25,GBT,34,7,0.8306878306878307,0.75,0.42857142857142855,13.74074074074074
v0_baseline,07,4,BIBLIO+DEBATE25,GBT,54,9,0.7506172839506173,0.5,0.3333333333333333,6.538461538461538
v0_baseline,08,4,BIBLIO+DEBATE25,GBT,258,26,0.6672745358090185,0.15384615384615385,0.15384615384615385,1.8711111111111112
v0_baseline,09,4,BIBLIO+DEBATE25,GBT,408,39,0.711555833507053,0.17073170731707318,0.1794871794871795,2.2441471571906355
v0_baseline,12,4,BIBLIO+DEBATE25,GBT,26,7,0.8796992481203006,1.0,0.42857142857142855,30.333333333333332
v0_baseline,13,4,BIBLIO+DEBATE25,GBT,65,3,0.6989247311827956,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO+DEBATE25,GBT,50,7,0.9036544850498338,0.6,0.42857142857142855,12.911111111111111
v0_baseline,GLOBAL,4,BIBLIO+DEBATE25,LogReg,1418,177,0.7369717332022199,0.3380281690140845,0.2711864406779661,4.547710976282405
v0_baseline,01,4,BIBLIO+DEBATE25,LogReg,569,85,0.7262275157997082,0.3684210526315789,0.24705882352941178,4.095890410958904
v0_baseline,03,4,BIBLIO+DEBATE25,LogReg,34,7,0.7566137566137566,0.5,0.2857142857142857,4.636363636363637
v0_baseline,07,4,BIBLIO+DEBATE25,LogReg,54,9,0.8024691358024691,0.5,0.3333333333333333,6.538461538461538
v0_baseline,08,4,BIBLIO+DEBATE25,LogReg,258,26,0.6599801061007958,0.19230769230769232,0.19230769230769232,2.516495402920498
v0_baseline,09,4,BIBLIO+DEBATE25,LogReg,408,39,0.7109304426377596,0.21951219512195122,0.23076923076923078,3.2345523329129886
v0_baseline,12,4,BIBLIO+DEBATE25,LogReg,26,7,0.8646616541353382,0.6666666666666666,0.2857142857142857,5.606060606060606
v0_baseline,13,4,BIBLIO+DEBATE25,LogReg,65,3,0.8709677419354839,0.14285714285714285,0.3333333333333333,5.2153846153846155
v0_baseline,14,4,BIBLIO+DEBATE25,LogReg,50,7,0.8073089700996678,0.4,0.2857142857142857,5.259740259740259
v0_baseline,GLOBAL,5,BIBLIO,RF,1418,177,0.7650928493059633,0.38028169014084506,0.3050847457627119,5.7518012763329445
v0_baseline,01,5,BIBLIO,RF,569,97,0.7546522802725842,0.47368421052631576,0.27835051546391754,5.659225671433554
v0_baseline,03,5,BIBLIO,RF,24,3,0.8412698412698412,0.6666666666666666,0.6666666666666666,22.77777777777778
v0_baseline,07,5,BIBLIO,RF,68,11,0.7703349282296651,0.42857142857142855,0.2727272727272727,4.895424836601308
v0_baseline,08,5,BIBLIO,RF,241,16,0.7722222222222221,0.2,0.3125,4.794273594909862
v0_baseline,09,5,BIBLIO,RF,437,41,0.7096575511209657,0.22727272727272727,0.24390243902439024,3.502415458937198
v0_baseline,12,5,BIBLIO,RF,29,8,0.7916666666666666,1.0,0.375,27.363636363636363
v0_baseline,13,5,BIBLIO,RF,62,2,0.7166666666666667,0.14285714285714285,0.5,8.384615384615385
v0_baseline,14,5,BIBLIO,RF,40,5,0.8514285714285714,0.5,0.4,9.571428571428571
v0_baseline,GLOBAL,5,BIBLIO,GBT,1418,177,0.765309095544417,0.3732394366197183,0.2994350282485876,5.533530771129209
v0_baseline,01,5,BIBLIO,GBT,569,97,0.7410449065175606,0.45614035087719296,0.26804123711340205,5.194694194694195
v0_baseline,03,5,BIBLIO,GBT,24,3,0.7777777777777778,0.3333333333333333,0.3333333333333333,4.68
v0_baseline,07,5,BIBLIO,GBT,68,11,0.7655502392344498,0.5714285714285714,0.36363636363636365,9.342857142857143
v0_baseline,08,5,BIBLIO,GBT,241,16,0.7705555555555555,0.24,0.375,6.555555555555555
