dataset,feature_set,model,seed,T_pct,auroc,auprc,precision,recall,f1,DOR,TP,FP,TN,FN,k
v2a_y_anchored,BIBLIO,LogReg,15,20,0.7014481669147807,0.2607701257497821,0.2535211267605634,0.4067796610169492,0.3123644251626898,3.3293002509060496,72,212,1029,105,284
v2a_y_anchored,BIBLIO,RF,15,5,0.7389657511483813,0.3049065073265028,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO,RF,15,10,0.7389657511483813,0.3049065073265028,0.3380281690140845,0.2711864406779661,0.30094043887147337,4.547710976282405,48,94,1147,129,142
v2a_y_anchored,BIBLIO,RF,15,15,0.7389657511483813,0.3049065073265028,0.3286384976525822,0.3954802259887006,0.35897435897435903,5.020290089944089,70,143,1098,107,213
v2a_y_anchored,BIBLIO,RF,15,20,0.7389657511483813,0.3049065073265028,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO,GBT,15,5,0.7460904956363785,0.29841650080949,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432,25,46,1195,152,71
v2a_y_anchored,BIBLIO,GBT,15,10,0.7460904956363785,0.29841650080949,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415,45,97,1144,132,142
v2a_y_anchored,BIBLIO,GBT,15,15,0.7460904956363785,0.29841650080949,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727,65,148,1093,112,213
v2a_y_anchored,BIBLIO,GBT,15,20,0.7460904956363785,0.29841650080949,0.3028169014084507,0.4858757062146893,0.3731019522776573,4.969663184264498,86,198,1043,91,284
v2a_y_anchored,BIBLIO,XGB,15,5,0.7111223407403361,0.270027908806157,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432,25,46,1195,152,71
v2a_y_anchored,BIBLIO,XGB,15,10,0.7111223407403361,0.270027908806157,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO,XGB,15,15,0.7111223407403361,0.270027908806157,0.29107981220657275,0.3502824858757062,0.31794871794871793,3.895032360378895,62,151,1090,115,213
v2a_y_anchored,BIBLIO,XGB,15,20,0.7111223407403361,0.270027908806157,0.25,0.4011299435028249,0.3080260303687636,3.234170047608053,71,213,1028,106,284
v2a_y_anchored,BIBLIO,SVM,15,5,0.6516159284702969,0.19843489579674095,0.2535211267605634,0.1016949152542373,0.14516129032258066,2.576656022031465,18,53,1188,159,71
v2a_y_anchored,BIBLIO,SVM,15,10,0.6516159284702969,0.19843489579674095,0.21830985915492956,0.1751412429378531,0.19435736677115986,2.1800609130840694,31,111,1130,146,142
v2a_y_anchored,BIBLIO,SVM,15,15,0.6516159284702969,0.19843489579674095,0.19718309859154928,0.23728813559322035,0.2153846153846154,1.9578173915849946,42,171,1070,135,213
v2a_y_anchored,BIBLIO,SVM,15,20,0.6516159284702969,0.19843489579674095,0.22887323943661972,0.3672316384180791,0.2819956616052061,2.712174133130853,65,219,1022,112,284
v2a_y_anchored,BIBLIO,FFN,15,5,0.7210787728139783,0.27282410865395457,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO,FFN,15,10,0.7210787728139783,0.27282410865395457,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094,46,96,1145,131,142
v2a_y_anchored,BIBLIO,FFN,15,15,0.7210787728139783,0.27282410865395457,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727,65,148,1093,112,213
v2a_y_anchored,BIBLIO,FFN,15,20,0.7210787728139783,0.27282410865395457,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849,76,208,1033,101,284
v2a_y_anchored,FOCAL6,LogReg,15,5,0.582845072089667,0.15665650132288064,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,LogReg,15,10,0.582845072089667,0.15665650132288064,0.14788732394366197,0.11864406779661017,0.1316614420062696,1.2669506567270146,21,121,1120,156,142
v2a_y_anchored,FOCAL6,LogReg,15,15,0.582845072089667,0.15665650132288064,0.17370892018779344,0.20903954802259886,0.18974358974358974,1.6112528101781376,37,176,1065,140,213
v2a_y_anchored,FOCAL6,LogReg,15,20,0.582845072089667,0.15665650132288064,0.16549295774647887,0.2655367231638418,0.2039045553145336,1.5394636015325671,47,237,1004,130,284
v2a_y_anchored,FOCAL6,RF,15,5,0.5860591740759457,0.17576668700220374,0.23943661971830985,0.096045197740113,0.13709677419354838,2.375746663237017,17,54,1187,160,71
v2a_y_anchored,FOCAL6,RF,15,10,0.5860591740759457,0.17576668700220374,0.2112676056338028,0.1694915254237288,0.18808777429467083,2.0760677966101695,30,112,1129,147,142
v2a_y_anchored,FOCAL6,RF,15,15,0.5860591740759457,0.17576668700220374,0.19718309859154928,0.23728813559322035,0.2153846153846154,1.9578173915849946,42,171,1070,135,213
v2a_y_anchored,FOCAL6,RF,15,20,0.5860591740759457,0.17576668700220374,0.19014084507042253,0.3050847457627119,0.23427331887201733,1.9365312162435122,54,230,1011,123,284
v2a_y_anchored,FOCAL6,GBT,15,5,0.5594108086698808,0.1685150261161908,0.22535211267605634,0.0903954802259887,0.12903225806451613,2.1841686888126515,16,55,1186,161,71
v2a_y_anchored,FOCAL6,GBT,15,10,0.5594108086698808,0.1685150261161908,0.20422535211267606,0.1638418079096045,0.1818181818181818,1.9751553716311425,29,113,1128,148,142
v2a_y_anchored,FOCAL6,GBT,15,15,0.5594108086698808,0.1685150261161908,0.20657276995305165,0.24858757062146894,0.22564102564102564,2.1091445427728615,44,169,1072,133,213
v2a_y_anchored,FOCAL6,GBT,15,20,0.5594108086698808,0.1685150261161908,0.1795774647887324,0.288135593220339,0.22125813449023862,1.75835160091747,51,233,1008,126,284
v2a_y_anchored,FOCAL6,XGB,15,5,0.5438706710917476,0.16354475581542174,0.22535211267605634,0.0903954802259887,0.12903225806451613,2.1841686888126515,16,55,1186,161,71
v2a_y_anchored,FOCAL6,XGB,15,10,0.5438706710917476,0.16354475581542174,0.16901408450704225,0.13559322033898305,0.15047021943573669,1.513256092029852,24,118,1123,153,142
v2a_y_anchored,FOCAL6,XGB,15,15,0.5438706710917476,0.16354475581542174,0.18309859154929578,0.22033898305084745,0.2,1.7446960371561864,39,174,1067,138,213
v2a_y_anchored,FOCAL6,XGB,15,20,0.5438706710917476,0.16354475581542174,0.16901408450704225,0.2711864406779661,0.20824295010845986,1.5922926853159411,48,236,1005,129,284
v2a_y_anchored,FOCAL6,SVM,15,5,0.5136826962036265,0.13365439619948438,0.09859154929577464,0.03954802259887006,0.056451612903225805,0.8030416695082861,7,64,1177,170,71
v2a_y_anchored,FOCAL6,SVM,15,10,0.5136826962036265,0.13365439619948438,0.11971830985915492,0.096045197740113,0.10658307210031347,0.9700140248972956,17,125,1116,160,142
v2a_y_anchored,FOCAL6,SVM,15,15,0.5136826962036265,0.13365439619948438,0.1267605633802817,0.15254237288135594,0.1384615384615385,1.0341310911795356,27,186,1055,150,213
v2a_y_anchored,FOCAL6,SVM,15,20,0.5136826962036265,0.13365439619948438,0.14788732394366197,0.23728813559322035,0.1822125813449024,1.2927682885076273,42,242,999,135,284
v2a_y_anchored,FOCAL6,FFN,15,5,0.5826447597845732,0.1624630925586727,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,FFN,15,10,0.5826447597845732,0.1624630925586727,0.15492957746478872,0.12429378531073447,0.13793103448275862,1.3466798308228043,22,120,1121,155,142
v2a_y_anchored,FOCAL6,FFN,15,15,0.5826447597845732,0.1624630925586727,0.17370892018779344,0.20903954802259886,0.18974358974358974,1.6112528101781376,37,176,1065,140,213
v2a_y_anchored,FOCAL6,FFN,15,20,0.5826447597845732,0.1624630925586727,0.16549295774647887,0.2655367231638418,0.2039045553145336,1.5394636015325671,47,237,1004,130,284
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,15,5,0.7105396140346085,0.2762231880916968,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,15,10,0.7105396140346085,0.2762231880916968,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094,46,96,1145,131,142
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,15,15,0.7105396140346085,0.2762231880916968,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722,63,150,1091,114,213
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,15,20,0.7105396140346085,0.2762231880916968,0.25704225352112675,0.4124293785310734,0.31670281995661603,3.42695714140283,73,211,1030,104,284
v2a_y_anchored,BIBLIO+FOCAL6,RF,15,5,0.7484669279831737,0.30737804321785434,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432,25,46,1195,152,71
v2a_y_anchored,BIBLIO+FOCAL6,RF,15,10,0.7484669279831737,0.30737804321785434,0.3380281690140845,0.2711864406779661,0.30094043887147337,4.547710976282405,48,94,1147,129,142
v2a_y_anchored,BIBLIO+FOCAL6,RF,15,15,0.7484669279831737,0.30737804321785434,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096,68,145,1096,109,213
v2a_y_anchored,BIBLIO+FOCAL6,RF,15,20,0.7484669279831737,0.30737804321785434,0.2852112676056338,0.4576271186440678,0.35140997830802595,4.309951496479994,81,203,1038,96,284
v2a_y_anchored,BIBLIO+FOCAL6,GBT,15,5,0.7344496191789928,0.3059021190858225,0.4084507042253521,0.1638418079096045,0.23387096774193544,5.606694394929689,29,42,1199,148,71
v2a_y_anchored,BIBLIO+FOCAL6,GBT,15,10,0.7344496191789928,0.3059021190858225,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094,46,96,1145,131,142
v2a_y_anchored,BIBLIO+FOCAL6,GBT,15,15,0.7344496191789928,0.3059021190858225,0.3145539906103286,0.3785310734463277,0.3435897435897436,4.567896468117307,67,146,1095,110,213
v2a_y_anchored,BIBLIO+FOCAL6,GBT,15,20,0.7344496191789928,0.3059021190858225,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO+FOCAL6,XGB,15,5,0.7244567666862427,0.28608502313827444,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO+FOCAL6,XGB,15,10,0.7244567666862427,0.28608502313827444,0.29577464788732394,0.23728813559322035,0.2633228840125392,3.562537864184612,42,100,1141,135,142
v2a_y_anchored,BIBLIO+FOCAL6,XGB,15,15,0.7244567666862427,0.28608502313827444,0.28169014084507044,0.3389830508474576,0.30769230769230765,3.6512163005059257,60,153,1088,117,213
v2a_y_anchored,BIBLIO+FOCAL6,XGB,15,20,0.7244567666862427,0.28608502313827444,0.2535211267605634,0.4067796610169492,0.3123644251626898,3.3293002509060496,72,212,1029,105,284
v2a_y_anchored,BIBLIO+FOCAL6,SVM,15,5,0.668264612555029,0.2078161239456167,0.2676056338028169,0.10734463276836158,0.15322580645161288,2.7874718341595313,19,52,1189,158,71
v2a_y_anchored,BIBLIO+FOCAL6,SVM,15,10,0.668264612555029,0.2078161239456167,0.22535211267605634,0.1807909604519774,0.2006269592476489,2.2872447948251464,32,110,1131,145,142
v2a_y_anchored,BIBLIO+FOCAL6,SVM,15,15,0.668264612555029,0.2078161239456167,0.20187793427230047,0.24293785310734464,0.22051282051282053,2.032519704782566,43,170,1071,134,213
v2a_y_anchored,BIBLIO+FOCAL6,SVM,15,20,0.668264612555029,0.2078161239456167,0.20422535211267606,0.327683615819209,0.2516268980477223,2.1948239075618607,58,226,1015,119,284
v2a_y_anchored,BIBLIO+FOCAL6,FFN,15,5,0.6667258498477171,0.26188645619891626,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO+FOCAL6,FFN,15,10,0.6667258498477171,0.26188645619891626,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO+FOCAL6,FFN,15,15,0.6667258498477171,0.26188645619891626,0.27230046948356806,0.327683615819209,0.2974358974358974,3.420481911501567,58,155,1086,119,213
v2a_y_anchored,BIBLIO+FOCAL6,FFN,15,20,0.6667258498477171,0.26188645619891626,0.24295774647887325,0.3898305084745763,0.299349240780911,3.0511723887219735,69,215,1026,108,284
v2a_y_anchored,BIBLIO,LogReg,16,5,0.7456853184738023,0.2739303134542221,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO,LogReg,16,10,0.7456853184738023,0.2739303134542221,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094,46,96,1145,131,142
v2a_y_anchored,BIBLIO,LogReg,16,15,0.7456853184738023,0.2739303134542221,0.3004694835680751,0.3615819209039548,0.3282051282051282,4.15282954930532,64,149,1092,113,213
v2a_y_anchored,BIBLIO,LogReg,16,20,0.7456853184738023,0.2739303134542221,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO,RF,16,5,0.7786685605284602,0.3671163777526137,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO,RF,16,10,0.7786685605284602,0.3671163777526137,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507,55,87,1154,122,142
v2a_y_anchored,BIBLIO,RF,16,15,0.7786685605284602,0.3671163777526137,0.352112676056338,0.423728813559322,0.3846153846153846,5.868750550321388,75,138,1103,102,213
v2a_y_anchored,BIBLIO,RF,16,20,0.7786685605284602,0.3671163777526137,0.3274647887323944,0.5254237288135594,0.40347071583514105,6.069909002425572,93,191,1050,84,284
v2a_y_anchored,BIBLIO,GBT,16,5,0.764109497990048,0.3657901314734421,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO,GBT,16,10,0.764109497990048,0.3657901314734421,0.39436619718309857,0.3163841807909605,0.3510971786833856,6.211922262660862,56,86,1155,121,142
v2a_y_anchored,BIBLIO,GBT,16,15,0.764109497990048,0.3657901314734421,0.3474178403755869,0.4180790960451977,0.37948717948717947,5.68879538725261,74,139,1102,103,213
v2a_y_anchored,BIBLIO,GBT,16,20,0.764109497990048,0.3657901314734421,0.30985915492957744,0.4971751412429379,0.38177874186550975,5.261162522922087,88,196,1045,89,284
v2a_y_anchored,BIBLIO,XGB,16,5,0.7215841061291013,0.33230467944080533,0.4788732394366197,0.192090395480226,0.27419354838709675,7.722229965156794,34,37,1204,143,71
v2a_y_anchored,BIBLIO,XGB,16,10,0.7215841061291013,0.33230467944080533,0.3591549295774648,0.288135593220339,0.3197492163009404,5.11896585239422,51,91,1150,126,142
v2a_y_anchored,BIBLIO,XGB,16,15,0.7215841061291013,0.33230467944080533,0.3004694835680751,0.3615819209039548,0.3282051282051282,4.15282954930532,64,149,1092,113,213
v2a_y_anchored,BIBLIO,XGB,16,20,0.7215841061291013,0.33230467944080533,0.2746478873239437,0.4406779661016949,0.33839479392624733,3.9561852847773977,78,206,1035,99,284
v2a_y_anchored,BIBLIO,SVM,16,5,0.6841484678384937,0.22229195042745742,0.30985915492957744,0.12429378531073447,0.1774193548387097,3.4858228588132123,22,49,1192,155,71
v2a_y_anchored,BIBLIO,SVM,16,10,0.6841484678384937,0.22229195042745742,0.2887323943661972,0.23163841807909605,0.25705329153605017,3.4162110467529185,41,101,1140,136,142
v2a_y_anchored,BIBLIO,SVM,16,15,0.6841484678384937,0.22229195042745742,0.25821596244131456,0.3107344632768362,0.28205128205128205,3.0971093800296146,55,158,1083,122,213
v2a_y_anchored,BIBLIO,SVM,16,20,0.6841484678384937,0.22229195042745742,0.23943661971830985,0.384180790960452,0.2950108459869848,2.963153954042625,68,216,1025,109,284
v2a_y_anchored,BIBLIO,FFN,16,5,0.7561243211006251,0.2960883072493367,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151,28,43,1198,149,71
v2a_y_anchored,BIBLIO,FFN,16,10,0.7561243211006251,0.2960883072493367,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209,53,89,1152,124,142
v2a_y_anchored,BIBLIO,FFN,16,15,0.7561243211006251,0.2960883072493367,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096,68,145,1096,109,213
v2a_y_anchored,BIBLIO,FFN,16,20,0.7561243211006251,0.2960883072493367,0.2992957746478873,0.480225988700565,0.368763557483731,4.8301158301158305,85,199,1042,92,284
v2a_y_anchored,FOCAL6,LogReg,16,5,0.5548537037289957,0.1431062351162419,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,LogReg,16,10,0.5548537037289957,0.1431062351162419,0.14084507042253522,0.11299435028248588,0.12539184952978055,1.1894914156138645,20,122,1119,157,142
v2a_y_anchored,FOCAL6,LogReg,16,15,0.5548537037289957,0.1431062351162419,0.14084507042253522,0.1694915254237288,0.15384615384615383,1.1927862189996767,30,183,1058,147,213
v2a_y_anchored,FOCAL6,LogReg,16,20,0.5548537037289957,0.1431062351162419,0.15492957746478872,0.24858757062146894,0.19088937093275488,1.388080388080388,44,240,1001,133,284
v2a_y_anchored,FOCAL6,RF,16,5,0.5474740163072427,0.1411455515341127,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,RF,16,10,0.5474740163072427,0.1411455515341127,0.1267605633802817,0.1016949152542373,0.11285266457680251,1.0410922687615667,18,124,1117,159,142
v2a_y_anchored,FOCAL6,RF,16,15,0.5474740163072427,0.1411455515341127,0.13615023474178403,0.1638418079096045,0.1487179487179487,1.138621992280529,29,184,1057,148,213
v2a_y_anchored,FOCAL6,RF,16,20,0.5474740163072427,0.1411455515341127,0.13732394366197184,0.22033898305084745,0.16919739696312366,1.1576389450542988,39,245,996,138,284
v2a_y_anchored,FOCAL6,GBT,16,5,0.5187132665929153,0.1403027854647789,0.16901408450704225,0.06779661016949153,0.09677419354838711,1.5010535936428953,12,59,1182,165,71
v2a_y_anchored,FOCAL6,GBT,16,10,0.5187132665929153,0.1403027854647789,0.1619718309859155,0.12994350282485875,0.14420062695924762,1.4287551962735778,23,119,1122,154,142
v2a_y_anchored,FOCAL6,GBT,16,15,0.5187132665929153,0.1403027854647789,0.13145539906103287,0.15819209039548024,0.1435897435897436,1.0857485418601087,28,185,1056,149,213
v2a_y_anchored,FOCAL6,GBT,16,20,0.5187132665929153,0.1403027854647789,0.13028169014084506,0.20903954802259886,0.16052060737527113,1.0724684568100937,37,247,994,140,284
v2a_y_anchored,FOCAL6,XGB,16,5,0.5064373090773342,0.1343067804244493,0.14084507042253522,0.05649717514124294,0.08064516129032256,1.2032763014197305,10,61,1180,167,71
v2a_y_anchored,FOCAL6,XGB,16,10,0.5064373090773342,0.1343067804244493,0.13380281690140844,0.10734463276836158,0.11912225705329152,1.1142287896397145,19,123,1118,158,142
v2a_y_anchored,FOCAL6,XGB,16,15,0.5064373090773342,0.1343067804244493,0.13145539906103287,0.15819209039548024,0.1435897435897436,1.0857485418601087,28,185,1056,149,213
v2a_y_anchored,FOCAL6,XGB,16,20,0.5064373090773342,0.1343067804244493,0.14084507042253522,0.22598870056497175,0.1735357917570499,1.2016731734523145,40,244,997,137,284
v2a_y_anchored,FOCAL6,SVM,16,5,0.4958571773264681,0.1221219473858641,0.09859154929577464,0.03954802259887006,0.056451612903225805,0.8030416695082861,7,64,1177,170,71
v2a_y_anchored,FOCAL6,SVM,16,10,0.4958571773264681,0.1221219473858641,0.1056338028169014,0.0847457627118644,0.09404388714733541,0.8337737556561086,15,127,1114,162,142
v2a_y_anchored,FOCAL6,SVM,16,15,0.4958571773264681,0.1221219473858641,0.107981220657277,0.12994350282485875,0.11794871794871795,0.8395637438524068,23,190,1051,154,213
v2a_y_anchored,FOCAL6,SVM,16,20,0.4958571773264681,0.1221219473858641,0.10915492957746478,0.1751412429378531,0.13449023861171364,0.8384393238685703,31,253,988,146,284
v2a_y_anchored,FOCAL6,FFN,16,5,0.5535198058791662,0.1498282637646437,0.18309859154929578,0.07344632768361582,0.10483870967741936,1.6602758943184475,13,58,1183,164,71
v2a_y_anchored,FOCAL6,FFN,16,10,0.5535198058791662,0.1498282637646437,0.14788732394366197,0.11864406779661017,0.1316614420062696,1.2669506567270146,21,121,1120,156,142
v2a_y_anchored,FOCAL6,FFN,16,15,0.5535198058791662,0.1498282637646437,0.1596244131455399,0.192090395480226,0.17435897435897438,1.4230877485854048,34,179,1062,143,213
v2a_y_anchored,FOCAL6,FFN,16,20,0.5535198058791662,0.1498282637646437,0.14084507042253522,0.22598870056497175,0.1735357917570499,1.2016731734523145,40,244,997,137,284
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,16,5,0.7500421111095936,0.2711316138425935,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,16,10,0.7500421111095936,0.2711316138425935,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,16,15,0.7500421111095936,0.2711316138425935,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727,65,148,1093,112,213
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,16,20,0.7500421111095936,0.2711316138425935,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566,80,204,1037,97,284
v2a_y_anchored,BIBLIO+FOCAL6,RF,16,5,0.7894034790605353,0.36563523747558124,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046,32,39,1202,145,71
v2a_y_anchored,BIBLIO+FOCAL6,RF,16,10,0.7894034790605353,0.36563523747558124,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507,55,87,1154,122,142
v2a_y_anchored,BIBLIO+FOCAL6,RF,16,15,0.7894034790605353,0.36563523747558124,0.3568075117370892,0.4293785310734463,0.38974358974358975,6.05422301836095,76,137,1104,101,213
v2a_y_anchored,BIBLIO+FOCAL6,RF,16,20,0.7894034790605353,0.36563523747558124,0.3274647887323944,0.5254237288135594,0.40347071583514105,6.069909002425572,93,191,1050,84,284
v2a_y_anchored,BIBLIO+FOCAL6,GBT,16,5,0.7738246447870998,0.3330906757591694,0.4084507042253521,0.1638418079096045,0.23387096774193544,5.606694394929689,29,42,1199,148,71
v2a_y_anchored,BIBLIO+FOCAL6,GBT,16,10,0.7738246447870998,0.3330906757591694,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077,49,93,1148,128,142
v2a_y_anchored,BIBLIO+FOCAL6,GBT,16,15,0.7738246447870998,0.3330906757591694,0.3615023474178404,0.4350282485875706,0.39487179487179486,6.245421245421245,77,136,1105,100,213
v2a_y_anchored,BIBLIO+FOCAL6,GBT,16,20,0.7738246447870998,0.3330906757591694,0.3274647887323944,0.5254237288135594,0.40347071583514105,6.069909002425572,93,191,1050,84,284
v2a_y_anchored,BIBLIO+FOCAL6,XGB,16,5,0.7390613547485398,0.32026212708748103,0.4788732394366197,0.192090395480226,0.27419354838709675,7.722229965156794,34,37,1204,143,71
v2a_y_anchored,BIBLIO+FOCAL6,XGB,16,10,0.7390613547485398,0.32026212708748103,0.3380281690140845,0.2711864406779661,0.30094043887147337,4.547710976282405,48,94,1147,129,142
v2a_y_anchored,BIBLIO+FOCAL6,XGB,16,15,0.7390613547485398,0.32026212708748103,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722,63,150,1091,114,213
v2a_y_anchored,BIBLIO+FOCAL6,XGB,16,20,0.7390613547485398,0.32026212708748103,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965,79,205,1036,98,284
v2a_y_anchored,BIBLIO+FOCAL6,SVM,16,5,0.666193201218263,0.19947824743519205,0.22535211267605634,0.0903954802259887,0.12903225806451613,2.1841686888126515,16,55,1186,161,71
v2a_y_anchored,BIBLIO+FOCAL6,SVM,16,10,0.666193201218263,0.19947824743519205,0.2323943661971831,0.1864406779661017,0.20689655172413796,2.397734275015405,33,109,1132,144,142
v2a_y_anchored,BIBLIO+FOCAL6,SVM,16,15,0.666193201218263,0.19947824743519205,0.23943661971830985,0.288135593220339,0.26153846153846155,2.7044937671024627,51,162,1079,126,213
v2a_y_anchored,BIBLIO+FOCAL6,SVM,16,20,0.666193201218263,0.19947824743519205,0.23591549295774647,0.3785310734463277,0.29067245119305857,2.8773599625526605,67,217,1024,110,284
v2a_y_anchored,BIBLIO+FOCAL6,FFN,16,5,0.7085774639551663,0.2337836299312961,0.2676056338028169,0.10734463276836158,0.15322580645161288,2.7874718341595313,19,52,1189,158,71
v2a_y_anchored,BIBLIO+FOCAL6,FFN,16,10,0.7085774639551663,0.2337836299312961,0.2676056338028169,0.21468926553672316,0.23824451410658304,3.004150160347104,38,104,1137,139,142
v2a_y_anchored,BIBLIO+FOCAL6,FFN,16,15,0.7085774639551663,0.2337836299312961,0.27230046948356806,0.327683615819209,0.2974358974358974,3.420481911501567,58,155,1086,119,213
v2a_y_anchored,BIBLIO+FOCAL6,FFN,16,20,0.7085774639551663,0.2337836299312961,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849,76,208,1033,101,284
v2a_y_anchored,BIBLIO,LogReg,17,5,0.7263733912417997,0.2630381070394917,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432,25,46,1195,152,71
v2a_y_anchored,BIBLIO,LogReg,17,10,0.7263733912417997,0.2630381070394917,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077,49,93,1148,128,142
v2a_y_anchored,BIBLIO,LogReg,17,15,0.7263733912417997,0.2630381070394917,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722,63,150,1091,114,213
v2a_y_anchored,BIBLIO,LogReg,17,20,0.7263733912417997,0.2630381070394917,0.2535211267605634,0.4067796610169492,0.3123644251626898,3.3293002509060496,72,212,1029,105,284
v2a_y_anchored,BIBLIO,RF,17,5,0.7575265072362819,0.30278388654909655,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO,RF,17,10,0.7575265072362819,0.30278388654909655,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209,53,89,1152,124,142
v2a_y_anchored,BIBLIO,RF,17,15,0.7575265072362819,0.30278388654909655,0.3286384976525822,0.3954802259887006,0.35897435897435903,5.020290089944089,70,143,1098,107,213
v2a_y_anchored,BIBLIO,RF,17,20,0.7575265072362819,0.30278388654909655,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO,GBT,17,5,0.7515034804263011,0.3173966883185946,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151,28,43,1198,149,71
v2a_y_anchored,BIBLIO,GBT,17,10,0.7515034804263011,0.3173966883185946,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209,53,89,1152,124,142
v2a_y_anchored,BIBLIO,GBT,17,15,0.7515034804263011,0.3173966883185946,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727,65,148,1093,112,213
v2a_y_anchored,BIBLIO,GBT,17,20,0.7515034804263011,0.3173966883185946,0.29225352112676056,0.4689265536723164,0.36008676789587857,4.562697756246143,83,201,1040,94,284
