subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,F1,DOR
0,BIBLIO_ONLY,0,1,LogReg,5,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205
0,BIBLIO_ONLY,0,1,LogReg,10,0.28169014084507044,0.22598870056497175,0.2507836990595611,3.2744833702882485
0,BIBLIO_ONLY,0,1,LogReg,15,0.29107981220657275,0.3502824858757062,0.31794871794871793,3.895032360378895
0,BIBLIO_ONLY,0,1,LogReg,20,0.2887323943661972,0.4632768361581921,0.35574837310195234,4.43455497382199
0,BIBLIO_ONLY,0,1,GBT,5,0.4084507042253521,0.1638418079096045,0.23387096774193544,5.606694394929689
0,BIBLIO_ONLY,0,1,GBT,10,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507
0,BIBLIO_ONLY,0,1,GBT,15,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096
0,BIBLIO_ONLY,0,1,GBT,20,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965
0,BIBLIO_ONLY,0,1,SVM,5,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316
0,BIBLIO_ONLY,0,1,SVM,10,0.2605633802816901,0.20903954802259886,0.23197492163009403,2.8752255822974817
0,BIBLIO_ONLY,0,1,SVM,15,0.22535211267605634,0.2711864406779661,0.24615384615384617,2.4360601430087834
0,BIBLIO_ONLY,0,1,SVM,20,0.20774647887323944,0.3333333333333333,0.2559652928416486,2.263390309392162
0,BIBLIO_ONLY,0,1,FFN,5,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205
0,BIBLIO_ONLY,0,1,FFN,10,0.2535211267605634,0.2033898305084746,0.22570532915360503,2.7502612850246355
0,BIBLIO_ONLY,0,1,FFN,15,0.2535211267605634,0.3050847457627119,0.276923076923077,2.994999555798104
0,BIBLIO_ONLY,0,1,FFN,20,0.25704225352112675,0.4124293785310734,0.31670281995661603,3.42695714140283
0,BIBLIO_ONLY,0,1,XGB,5,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652
0,BIBLIO_ONLY,0,1,XGB,10,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214
0,BIBLIO_ONLY,0,1,XGB,15,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096
0,BIBLIO_ONLY,0,1,XGB,20,0.2852112676056338,0.4576271186440678,0.35140997830802595,4.309951496479994
0,BIBLIO_ONLY,0,2,RF,5,0.5211267605633803,0.20903954802259886,0.2983870967741935,9.341637010676157
0,BIBLIO_ONLY,0,2,RF,10,0.38028169014084506,0.3050847457627119,0.3385579937304075,5.7518012763329445
0,BIBLIO_ONLY,0,2,RF,15,0.352112676056338,0.423728813559322,0.3846153846153846,5.868750550321388
0,BIBLIO_ONLY,0,2,RF,20,0.31690140845070425,0.5084745762711864,0.3904555314533623,5.570253396988615
0,BIBLIO_ONLY,0,2,LogReg,5,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151
0,BIBLIO_ONLY,0,2,LogReg,10,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214
